itr (50us dt) A(t) R(t)
901000 1126 0
902000 1113 2
903000 1087 4
904000 1087 3
905000 1098 0
906000 1078 4
907000 1051 1
908000 1022 2
909000 1039 1
910000 1038 4
911000 1022 1
912000 1015 0
913000 1003 4
914000 1006 4
915000 993 1
916000 982 5
917000 963 1
918000 944 2
919000 907 3
920000 863 1
921000 837 4
922000 844 3
923000 844 7
924000 800 1
925000 806 2
926000 827 4
927000 812 2
928000 793 6
929000 809 6
930000 814 4
931000 817 5
932000 809 1
933000 782 5
934000 765 7
935000 769 7
936000 729 3
937000 718 6
938000 721 8
939000 707 4
940000 687 6
941000 689 7
942000 691 10
943000 690 6
944000 668 7
945000 683 9
946000 651 4
947000 608 3
948000 584 4
949000 565 8
950000 531 9
951000 459 7
952000 437 15
953000 443 12
954000 437 9
955000 394 8
956000 345 11
957000 311 18
958000 282 13
959000 256 20
960000 205 23
961000 165 31
962000 121 36
963000 81 35
964000 43 83
965000 19 94
966000 21 155
967000 7 192
968000 7 252
969000 3 314
970000 3 377
971000 0 455
972000 1 519
973000 0 586
974000 4 621
975000 0 665
976000 0 717
977000 0 763
978000 0 819
979000 1 878
980000 1 927
981000 0 967
982000 0 996
983000 0 1040
984000 1 1075
985000 0 1089
986000 1 1104
987000 1 1126
988000 0 1134
989000 0 1147
990000 0 1176
991000 0 1198
992000 1 1216
993000 0 1235
994000 2 1246
995000 1 1251
996000 0 1240
997000 2 1249
998000 1 1239
999000 1 1246
1000000 0 1253
1001000 0 1264
1002000 0 1281
1003000 0 1277
1004000 0 1285
1005000 0 1289
1006000 0 1291
1007000 0 1296
1008000 1 1300
1009000 0 1293
1010000 0 1288
1011000 1 1272
1012000 0 1251
1013000 1 1248
1014000 2 1239
1015000 1 1245
1016000 0 1239
1017000 0 1230
1018000 0 1229
1019000 0 1219
1020000 0 1219
1021000 1 1230
1022000 0 1224
1023000 0 1225
1024000 0 1220
1025000 2 1210
1026000 0 1203
1027000 0 1202
1028000 1 1191
1029000 0 1190
1030000 0 1186
1031000 0 1173
1032000 0 1178
1033000 0 1175
1034000 0 1170
1035000 1 1149
1036000 0 1136
1037000 0 1135
1038000 1 1116
1039000 0 1117
1040000 2 1096
1041000 1 1090
1042000 1 1085
1043000 0 1088
1044000 0 1088
1045000 0 1074
1046000 0 1065
1047000 0 1042
1048000 0 1037
1049000 0 1027
1050000 0 1014
1051000 1 1000
1052000 0 983
1053000 1 961
1054000 0 954
1055000 1 937
1056000 0 928
1057000 2 910
1058000 1 897
1059000 1 888
1060000 1 880
1061000 0 881
1062000 2 870
1063000 0 852
1064000 0 854
1065000 2 842
1066000 0 839
1067000 1 839
1068000 2 830
1069000 0 827
1070000 0 820
1071000 0 807
1072000 0 802
1073000 1 797
1074000 2 789
1075000 1 784
1076000 0 780
1077000 0 785
1078000 1 786
1079000 1 783
1080000 0 785
1081000 0 781
1082000 1 784
1083000 0 765
1084000 1 760
1085000 0 751
1086000 1 751
1087000 1 751
1088000 0 738
1089000 1 739
1090000 1 734
1091000 0 721
1092000 1 719
1093000 2 709
1094000 0 707
1095000 2 700
1096000 1 692
1097000 1 680
1098000 0 670
1099000 1 664
1100000 3 669
